ID;questionId;objectType;questionText;questionHint;detailedHint;answerCount;answerOptions;navigationRules;performanceContext;displayOrder;isActive;tenant
b1c897f5-39c1-4621-8e77-e9ddf91acf47;F-Q1;Forms;Forms Enhancement Required?;Evaluate if standard forms meet business needs or custom development required.;Use SAP Forms Overview and Output Management to verify sufficiency.;2;"[""Yes"", ""No""]";"{""Yes"": {""nextQuestion"": ""F-Q2""}, ""No"": {""finalAnswer"": ""Use Standard Template - Level A""}}";;1;True;
37ab9485-d7fd-4ba8-bb80-a84c11cb8d5c;F-Q2;Forms;What type of forms technology is currently used?;Identify current technology to determine migration path.;Smart Forms, Adobe Interactive Forms, or Legacy SAPScript.;3;"[""Smart Forms"", ""Adobe Interactive"", ""Legacy""]";"{""Smart Forms"": {""nextQuestion"": ""F-Q3""}, ""Adobe Interactive"": {""nextQuestion"": ""F-Q3""}, ""Legacy"": {""nextQuestion"": ""F-Q8""}}";;2;True;
3e0d2d5d-4425-44c1-88a4-0f0a46ac4b26;F-Q3;Forms;What are the volume and complexity requirements?;Volume determines technology and infrastructure.;<1K forms/day, 1K-10K, or >10K forms/day.;3;"[""Low"", ""Medium"", ""High""]";"{""Low"": {""nextQuestion"": ""F-Q4""}, ""Medium"": {""nextQuestion"": ""F-Q4""}, ""High"": {""nextQuestion"": ""F-Q9""}}";"{""volumeThreshold"": ""1000 forms/day""}";3;True;
a9fec291-e42a-4eee-bcf2-1e2e6291bc64;F-Q4;Forms;Does the form require interactive capabilities?;Interactive forms need Adobe Forms or BTP Services.;Interactive requires Adobe Interactive Forms or BTP Forms Service.;2;"[""Yes"", ""No""]";"{""Yes"": {""nextQuestion"": ""F-Q5""}, ""No"": {""nextQuestion"": ""F-Q6""}}";;4;True;
a3f26bf7-34c3-4b28-a77c-548ecb6ed499;F-Q5;Forms;Are there mobile or offline access requirements?;Mobile access needs responsive or custom mobile solutions.;Mobile requires Responsive Design or BTP Mobile Solutions.;2;"[""Yes"", ""No""]";"{""Yes"": {""nextQuestion"": ""F-Q10""}, ""No"": {""nextQuestion"": ""F-Q11""}}";;5;True;
da98784b-ccc1-4e1f-8ded-685eb46719d4;F-Q6;Forms;Is SAP Forms service by Adobe (BTP) available and licensed?;BTP Forms provides cloud-native scalability.;BTP enables Forms Service by Adobe with cloud scaling.;2;"[""Yes"", ""No""]";"{""Yes"": {""nextQuestion"": ""F-Q7""}, ""No"": {""nextQuestion"": ""F-Q8""}}";;6;True;
aa527757-762f-48be-a9f6-1b9b9bb30851;F-Q7;Forms;Are there regulatory or compliance requirements?;Regulatory requirements need digital signatures or audit trails.;Basic, Industry, or Strict Regulatory compliance.;3;"[""Basic"", ""Industry"", ""Strict""]";"{""Basic"": {""finalAnswer"": ""SAP Output Management - Level A""}, ""Industry"": {""finalAnswer"": ""Adobe Document Services - Level B""}, ""Strict"": {""finalAnswer"": ""Compliance Service - Level B""}}";;7;True;
7bebf1b5-0fdc-4707-a408-1a547071fb42;F-Q8;Forms;Does the form require complex business logic or calculations?;Complex logic needs custom scripting or integration.;Simple vs Complex vs Custom Algorithms.;3;"[""Simple"", ""Complex"", ""Custom""]";"{""Simple"": {""nextQuestion"": ""F-Q6""}, ""Complex"": {""nextQuestion"": ""F-Q6""}, ""Custom"": {""finalAnswer"": ""Custom Forms Solution - Level C""}}";;8;True;
bf5a498c-85d3-46d7-b5a9-5447712759a4;F-Q9;Forms;What are the integration and data source requirements?;Integration scope affects forms architecture.;Standard SAP Data, External Data, or Real-time Integration.;3;"[""Standard"", ""External"", ""Real-time""]";"{""Standard"": {""nextQuestion"": ""F-Q4""}, ""External"": {""finalAnswer"": ""BTP Forms Service - Level B""}, ""Real-time"": {""finalAnswer"": ""Custom Real-time Service - Level C""}}";;9;True;
4ef39c50-d2ea-4d06-8d49-a25a7d80f414;F-Q10;Forms;Are there digital signature or security requirements?;Security determines authentication and signature needs.;Basic vs Enhanced vs Advanced Security.;3;"[""Basic"", ""Enhanced"", ""Advanced""]";"{""Basic"": {""finalAnswer"": ""Standard Forms - Level A""}, ""Enhanced"": {""finalAnswer"": ""Adobe Forms with Security - Level B""}, ""Advanced"": {""finalAnswer"": ""Secure Compliance Service - Level C""}}";;10;True;
9f33a819-b3f1-4689-82a6-d6afe28b1585;F-Q11;Forms;Is the current form technology supported in S/4HANA?;Technology support affects migration strategy.;Check S/4HANA Forms Support and Migration Guidelines.;2;"[""Yes"", ""No""]";"{""Yes"": {""finalAnswer"": ""Supported Forms Technology - Level A""}, ""No"": {""finalAnswer"": ""Migration Required - Level B""}}";;11;True;
495b16c1-ada0-4f30-828a-5cfe230c4049;E-Q1;Enhancements;Enhancement Requirement?;Check if standard SAP meets business needs.;Use SAP Fiori Apps Library to verify standard functionality coverage.;2;"[""Yes"", ""No""]";"{""Yes"": {""nextQuestion"": ""E-Q2""}, ""No"": {""finalAnswer"": ""Use Standard SAP - Level A""}}";;1;True;
cb549252-61db-4752-8440-535d1a1fe5bc;E-Q2;Enhancements;What is the enhancement object type?;Identify primary enhancement area.;UI (Fiori, Screens, Forms) vs Data Model / Business Logic (Tables, CDS, BAdI).;2;"[""UI Enhancement"", ""Data Model/Business Logic""]";"{""UI Enhancement"": {""nextQuestion"": ""E-Q3""}, ""Data Model/Business Logic"": {""nextQuestion"": ""E-Q6""}}";;2;True;
173a97ea-440c-4cf6-9f74-466346da8840;E-Q3;Enhancements;Is it a standard Fiori App?;Check if the UI is a standard SAP Fiori application.;Use SAP Fiori Apps Library to identify standard apps.;2;"[""Yes"", ""No""]";"{""Yes"": {""nextQuestion"": ""E-Q4""}, ""No"": {""nextQuestion"": ""E-Q5""}}";;3;True;
bf1db2ae-5ec9-48ef-aa67-ddfc798d33b5;E-Q4;Enhancements;Can Adapt UI or Key User Extensibility be used?;Check if UI adaptation can meet requirements.;Adapt UI for layout changes, Custom Fields for field additions.;2;"[""Yes"", ""No""]";"{""Yes"": {""finalAnswer"": ""Key User Extensibility - Level A""}, ""No"": {""nextQuestion"": ""E-Q5""}}";;4;True;
a1d98242-6ef1-41a4-a12e-ba7d1e02d22c;E-Q5;Enhancements;Can Side-by-Side Fiori Extension be used?;Consider BTP-based UI extension.;Build side-by-side Fiori apps on BTP consuming S4 APIs.;2;"[""Yes"", ""No""]";"{""Yes"": {""finalAnswer"": ""Side-by-Side Fiori Extension - Level B""}, ""No"": {""finalAnswer"": ""Custom UI Development - Level C""}}";;5;True;
ff5adb5d-8510-4049-9a5b-1df077afa0d6;E-Q6;Enhancements;Data Model or Business Logic?;Distinguish data structure vs processing logic.;Data Model: structure/fields/views. Business Logic: rules, validations, workflows.;2;"[""Data Model"", ""Business Logic""]";"{""Data Model"": {""nextQuestion"": ""E-Q7""}, ""Business Logic"": {""nextQuestion"": ""E-Q10""}}";;6;True;
3900ce90-2b4e-4e93-b8ad-a308e26b0810;E-Q7;Enhancements;Can Custom Fields (Key User) be used?;Check if Custom Fields app can add required fields.;Custom Fields and Logic app allows field additions without code.;2;"[""Yes"", ""No""]";"{""Yes"": {""finalAnswer"": ""Custom Fields (Key User) - Level A""}, ""No"": {""nextQuestion"": ""E-Q8""}}";;7;True;
5be9c018-4a31-4ed3-b487-92de8c65cd4e;E-Q8;Enhancements;Can CDS View Extension or RAP be used?;Check if data model can be extended using CDS/RAP.;Use CDS View Extensions or RAP for clean core compliant extensions.;2;"[""Yes"", ""No""]";"{""Yes"": {""finalAnswer"": ""CDS Extension or RAP - Level A""}, ""No"": {""nextQuestion"": ""E-Q9""}}";;8;True;
589e0ac3-73c1-4883-a029-7543daf0d455;E-Q9;Enhancements;Is custom table/structure modification required?;Determine if new custom tables or modifications needed.;Custom tables in customer namespace = Level C. Standard modifications = Level D.;2;"[""Custom Table Only"", ""Standard Modification""]";"{""Custom Table Only"": {""finalAnswer"": ""Custom Table Development - Level C""}, ""Standard Table Modification"": {""finalAnswer"": ""Standard Table Modification - Level D""}}";;9;True;
58ca7bef-6ea8-434c-b76a-97348d5e362c;E-Q10;Enhancements;Is Standard BAdI or Enhancement Point available?;Check if SAP provides BAdI/Enhancement Points.;Use SAP extension points for clean core compliant enhancements.;2;"[""Yes"", ""No""]";"{""Yes"": {""nextQuestion"": ""E-Q11""}, ""No"": {""nextQuestion"": ""E-Q12""}}";;10;True;
3276ae5e-06c1-48f0-8b3c-1f87903a1e3d;E-Q11;Enhancements;Is the BAdI/Enhancement Point upgrade-stable?;Verify if extension point is released and documented.;Released BAdIs are upgrade-safe. Unreleased may break.;2;"[""Yes - Released"", ""No - Unreleased""]";"{""Yes - Released"": {""finalAnswer"": ""BAdI/Enhancement Point Implementation - Level A""}, ""No - Unreleased"": {""finalAnswer"": ""Unreleased Extension Point - Level C""}}";;11;True;
c80ef8cd-35e7-4478-86ac-a3ae3a11966d;E-Q12;Enhancements;Can logic be implemented in Side-by-Side service?;Consider moving business logic to BTP services.;Use BTP CAP/RAP services for business logic.;2;"[""Yes"", ""No""]";"{""Yes"": {""finalAnswer"": ""Side-by-Side Business Logic - Level B""}, ""No"": {""nextQuestion"": ""E-Q13""}}";;12;True;
894cbd3e-256f-4c8a-ae74-ee9a7335a7b3;E-Q13;Enhancements;Is modification to standard code unavoidable?;Last resort: determine if standard code modification necessary.;Standard modifications create debt. Document thoroughly.;2;"[""Implicit Enhancement"", ""Modification""]";"{""Implicit Enhancement"": {""finalAnswer"": ""Implicit Enhancement - Level C""}, ""Modification"": {""finalAnswer"": ""Standard Code Modification - Level D""}}";;13;True;
bf47478c-adf9-4d88-87b2-c6755f6f1fa2;C-Q1;Conversion;Data Conversion/Migration Required?;Assess if data conversion is needed.;Standard operations without migration vs conversion required.;2;"[""Yes"", ""No""]";"{""Yes"": {""nextQuestion"": ""C-Q2""}, ""No"": {""finalAnswer"": ""Use Standard SAP Processes - Level A""}}";;1;True;
cb9a691e-c849-4acf-9829-2ad4ecfb547e;C-Q2;Conversion;What is the migration approach?;Determine migration strategy.;Greenfield = new system. Brownfield = convert existing.;2;"[""Greenfield"", ""Brownfield""]";"{""Greenfield"": {""nextQuestion"": ""C-Q3""}, ""Brownfield"": {""nextQuestion"": ""C-Q5""}}";;2;True;
731d6786-6bd6-42c5-87e7-4fe94fcc1c0b;C-Q3;Conversion;Is it selective data transfer?;Determine if only specific data migrating.;Selective = master + transactions. Full = complete re-engineering.;2;"[""Yes"", ""No - Full""]";"{""Yes"": {""nextQuestion"": ""C-Q4""}, ""No - Full"": {""nextQuestion"": ""C-Q6""}}";;3;True;
b345434b-77d2-4029-a797-181b1d2018b3;C-Q4;Conversion;Are SAP standard migration tools sufficient?;Check if Migration Cockpit can handle data.;Use SAP Migration Cockpit for standard objects.;2;"[""Yes"", ""No""]";"{""Yes"": {""finalAnswer"": ""SAP Standard Migration Tools - Level A""}, ""No"": {""nextQuestion"": ""C-Q7""}}";;4;True;
c79d6aca-4373-4da0-b438-3d1938f81774;C-Q5;Conversion;Is clean core transformation required during conversion?;Assess if brownfield needs clean core alignment.;Shell/Bluefield = selective + re-engineering. Pure brownfield = lift-shift.;2;"[""Yes"", ""No""]";"{""Yes"": {""nextQuestion"": ""C-Q6""}, ""No"": {""finalAnswer"": ""System Conversion (SUM/DMO) - Level A""}}";;5;True;
8c564772-25b6-450f-a437-595240a25f4d;C-Q6;Conversion;Data volume and complexity assessment?;Determine data volume for migration approach.;>10M records may need batch processing or cloud services.;2;"[""Low/Medium"", ""High""]";"{""Low/Medium"": {""nextQuestion"": ""C-Q4""}, ""High"": {""nextQuestion"": ""C-Q7""}}";"{""volumeThreshold"": ""10000000""}";6;True;
57a76eb3-6f4a-4f5e-8c96-58a3ef6f3918;C-Q7;Conversion;Can SAP Data Services or BTP Integration be used?;Consider ETL tools for complex transformation.;Data Services or BTP Data Management for complex transformations.;2;"[""Yes"", ""No""]";"{""Yes"": {""finalAnswer"": ""ETL/Data Services Migration - Level B""}, ""No"": {""nextQuestion"": ""C-Q8""}}";;7;True;
d861484c-b4bb-414d-ba85-58f7c163b21d;C-Q8;Conversion;Is custom ABAP conversion program required?;Determine if custom development unavoidable.;BAPI/API approach for custom programs.;2;"[""Yes - BAPI/API"", ""Yes - Direct Table""]";"{""Yes - BAPI/API"": {""finalAnswer"": ""Custom ABAP with BAPI/API - Level C""}, ""Yes - Direct Table"": {""finalAnswer"": ""Direct Database Load - Level D""}}";;8;True;
b8e2e1b7-5f65-4379-9858-af2bd532662c;C-Q9;Conversion;Is there complex data validation required?;Complex validations exceed standard tool capabilities.;Business rules vs standard validations.;2;"[""Standard"", ""Complex""]";"{""Standard"": {""nextQuestion"": ""C-Q10""}, ""Complex"": {""nextQuestion"": ""C-Q9A""}}";;9;True;
15b15ee6-bfa3-4a2e-8776-f963e13734af;C-Q9A;Conversion;Can BRFplus or BTP Business Rules handle validation?;Rule engines for complex business logic.;BRFplus or BTP Business Rules service.;2;"[""Yes"", ""No""]";"{""Yes"": {""nextQuestion"": ""C-Q10""}, ""No"": {""nextQuestion"": ""C-Q7""}}";;10;True;
305a66e6-68ab-488f-af6c-dbb81c795caa;C-Q10;Conversion;Are there downtime/cutover constraints?;Downtime requirements impact migration approach.;Zero-downtime vs acceptable downtime window.;2;"[""Standard"", ""Zero-Downtime""]";"{""Standard"": {""nextQuestion"": ""C-Q11""}, ""Zero-Downtime"": {""nextQuestion"": ""C-Q10A""}}";;11;True;
c57fa540-af53-4b77-a465-ab298ea841be;C-Q10A;Conversion;Can dual-run parallel approach work?;Parallel processing for zero-downtime.;Parallel systems with data replication.;2;"[""Yes"", ""No""]";"{""Yes"": {""nextQuestion"": ""C-Q11""}, ""No"": {""finalAnswer"": ""Planned Downtime Approach - Level B""}}";;12;True;
5e53acf8-13ac-409e-b5e9-3136f794fb61;C-Q11;Conversion;Are there data quality and reconciliation needs?;Data quality critical for migration success.;Reconciliation and data quality validation.;2;"[""Basic"", ""Extensive""]";"{""Basic"": {""nextQuestion"": ""C-Q12""}, ""Extensive"": {""nextQuestion"": ""C-Q11A""}}";;13;True;
45c66038-3a86-4025-b0dc-6721ed31e99a;C-Q11A;Conversion;Can SAP Data Recon or Data Quality tools help?;Data quality tools for reconciliation.;SAP Data Recon or third-party tools.;2;"[""Yes"", ""No""]";"{""Yes"": {""nextQuestion"": ""C-Q12""}, ""No"": {""finalAnswer"": ""Custom Data Quality Process - Level C""}}";;14;True;
7b2f8af8-3774-48b8-b4e7-beb1aca8a78c;C-Q12;Conversion;Is there legacy data that requires transformation?;Legacy formats need transformation.;Format conversion and standardization.;2;"[""Yes"", ""No""]";"{""Yes"": {""nextQuestion"": ""C-Q13""}, ""No"": {""nextQuestion"": ""C-Q14""}}";;15;True;
de81467b-116f-4ce4-8d5d-ff94bd95cc41;C-Q13;Conversion;Can standard format conversion be used?;Standard conversion functions.;CONVERSION_EXIT functions vs custom.;2;"[""Yes"", ""No""]";"{""Yes"": {""nextQuestion"": ""C-Q14""}, ""No"": {""nextQuestion"": ""C-Q7""}}";;16;True;
0c18df2a-ba8d-4d07-b8fd-1e010481ed16;C-Q14;Conversion;Are there regulatory or compliance requirements?;Compliance affects migration approach.;Audit trails, data residency, compliance.;2;"[""Standard"", ""Strict""]";"{""Standard"": {""nextQuestion"": ""C-Q15""}, ""Strict"": {""nextQuestion"": ""C-Q14A""}}";;17;True;
128e687b-52f5-4194-ab6b-792d324be16b;C-Q14A;Conversion;Can compliance be achieved with standard tools?;Standard compliance framework.;SAP compliance modules vs custom.;2;"[""Yes"", ""No""]";"{""Yes"": {""nextQuestion"": ""C-Q15""}, ""No"": {""nextQuestion"": ""C-Q7""}}";;18;True;
d7c69236-73fe-442f-8ed8-d28a313dfa63;C-Q15;Conversion;Is there multi-system/subsidiary data consolidation?;Multi-system data consolidation.;Consolidation rules and master data sync.;2;"[""Single"", ""Multi-System""]";"{""Single"": {""nextQuestion"": ""C-Q16""}, ""Multi-System"": {""nextQuestion"": ""C-Q15A""}}";;19;True;
6ae5f773-97c2-45bb-a84a-4f864ca36863;C-Q15A;Conversion;Can master data governance handle consolidation?;MDG for consolidation.;MDG framework vs custom consolidation.;2;"[""Yes"", ""No""]";"{""Yes"": {""nextQuestion"": ""C-Q16""}, ""No"": {""finalAnswer"": ""Custom Consolidation Logic - Level C""}}";;20;True;
d558c526-365a-48d9-addd-c2c8990a365d;C-Q16;Conversion;Is cloud migration part of the conversion strategy?;Cloud vs on-premise strategy.;Cloud migration vs on-premise conversion.;2;"[""On-Premise"", ""Cloud Migration""]";"{""On-Premise"": {""nextQuestion"": ""C-Q17""}, ""Cloud Migration"": {""nextQuestion"": ""C-Q16A""}}";;21;True;
b7aae594-a02c-4a6b-8a5a-09938aaf7195;C-Q16A;Conversion;Can SAP Cloud Data Integration support the migration?;Cloud data services.;SAP Data Intelligence or BTP Data Management.;2;"[""Yes"", ""No""]";"{""Yes"": {""nextQuestion"": ""C-Q17""}, ""No"": {""nextQuestion"": ""C-Q7""}}";;22;True;
49256ffe-a261-4c9f-bd29-073218cae6e3;C-Q17;Conversion;Are there legacy system integrations that need to migrate?;Legacy integration migration.;Legacy integrations need approach.;2;"[""Yes"", ""No""]";"{""Yes"": {""nextQuestion"": ""C-Q18""}, ""No"": {""nextQuestion"": ""C-Q19""}}";;23;True;
56848ef7-0492-4dc4-9d23-9cad2ae19f79;C-Q18;Conversion;Can legacy interfaces be replaced with standard APIs?;API modernization.;Replace with RAP or standard APIs.;2;"[""Yes"", ""No""]";"{""Yes"": {""nextQuestion"": ""C-Q19""}, ""No"": {""finalAnswer"": ""Legacy Integration Bridge - Level B""}}";;24;True;
f0e5d838-8f00-41d5-833a-6dc26fae192b;C-Q19;Conversion;Is the ECC system complexity suitable for conversion?;ECC customization assessment.;Assess ECC customization complexity.;2;"[""Standard"", ""Highly Customized""]";"{""Standard"": {""nextQuestion"": ""C-Q20""}, ""Highly Customized"": {""nextQuestion"": ""C-Q19A""}}";;25;True;
a779e72b-67b0-459d-ae38-ed9b80d6d160;C-Q19A;Conversion;Is custom code remediation feasible?;Remediation approach.;Custom code assessment and remediation.;2;"[""Yes"", ""No""]";"{""Yes"": {""nextQuestion"": ""C-Q20""}, ""No"": {""finalAnswer"": ""Greenfield Approach - Level A""}}";;26;True;
52a2a530-ed6a-4fdf-aa6b-9bf25d4570ac;C-Q20;Conversion;Are there organizational/change management constraints?;Change management approach.;User adoption and change strategy.;2;"[""Standard"", ""Significant""]";"{""Standard"": {""nextQuestion"": ""C-Q21""}, ""Significant"": {""nextQuestion"": ""C-Q20A""}}";;27;True;
04d3f347-122e-4af4-9ee9-ac2c7131b0f4;C-Q20A;Conversion;Can phased/rolling implementation reduce risk?;Phased approach.;Phased or rolling implementation.;2;"[""Yes"", ""No""]";"{""Yes"": {""nextQuestion"": ""C-Q21""}, ""No"": {""finalAnswer"": ""Managed Cutover with Support - Level B""}}";;28;True;
2bad7b17-d51c-4049-b2df-e7f4a4b1e7a9;C-Q21;Conversion;Is there data archiving or retention policy?;Data lifecycle management.;Archive vs retention strategy.;2;"[""Yes"", ""No""]";"{""Yes"": {""nextQuestion"": ""C-Q22""}, ""No"": {""nextQuestion"": ""C-Q22""}}";;29;True;
663076e5-c3bd-4f71-8372-e65feda72e57;C-Q22;Conversion;Is the migration budget and timeline realistic?;Resource and budget assessment.;Budget vs timeline feasibility.;2;"[""Yes"", ""No""]";"{""Yes"": {""nextQuestion"": ""C-Q23""}, ""No"": {""finalAnswer"": ""Phased Approach Required - Level B""}}";;30;True;
d882ded8-f13f-4b46-815d-c785aed33ae7;C-Q23;Conversion;Are test data and sandbox environment requirements clear?;Test environment setup.;Sandbox and test data strategy.;2;"[""Yes"", ""No""]";"{""Yes"": {""nextQuestion"": ""C-Q24""}, ""No"": {""finalAnswer"": ""Test Environment Planning - Level B""}}";;31;True;
49b98d30-48cc-4704-be42-4a00500b85e2;C-Q24;Conversion;Are there third-party product integrations to migrate?;Third-party integration migration.;Partner products and systems.;2;"[""Yes"", ""No""]";"{""Yes"": {""nextQuestion"": ""C-Q25""}, ""No"": {""nextQuestion"": ""C-Q26""}}";;32;True;
bd21f273-02d2-4a4e-aaed-5a9f2cacabbe;C-Q25;Conversion;Can third-party products connect via standard APIs?;API availability.;Standard API support.;2;"[""Yes"", ""No""]";"{""Yes"": {""nextQuestion"": ""C-Q26""}, ""No"": {""finalAnswer"": ""Custom Integration Development - Level C""}}";;33;True;
cbac4ddd-76b9-4811-8298-829ff0d46a68;C-Q26;Conversion;Final migration readiness assessment?;Readiness checkpoint.;Overall migration readiness.;2;"[""Ready"", ""Needs Planning""]";"{""Ready"": {""finalAnswer"": ""Proceed with Migration - Level A""}, ""Needs Planning"": {""finalAnswer"": ""Extended Planning Required - Level B""}}";;34;True;
b33900a9-5858-432f-8059-03bf73acd7d5;C-Q27;Conversion;Is there historical data analysis needed?;Historical period assessment.;Historical data requirements.;2;"[""Yes"", ""No""]";"{""Yes"": {""nextQuestion"": ""C-Q28""}, ""No"": {""nextQuestion"": ""C-Q29""}}";;35;True;
a56d6ac7-0291-42ea-a950-9eb6205df555;C-Q28;Conversion;How many years of historical data required?;Historical period scope.;1-3 years vs >3 years.;2;"[""1-3 Years"", "">3 Years""]";"{""1-3 Years"": {""nextQuestion"": ""C-Q29""}, "">3 Years"": {""finalAnswer"": ""Extended Historical Migration - Level B""}}";;36;True;
2a62172c-9b51-4fac-b1cf-6b71c7ead7ac;C-Q29;Conversion;Is there corporate consolidation or merger activity?;Consolidation scenario.;M&A related migration.;2;"[""Yes"", ""No""]";"{""Yes"": {""nextQuestion"": ""C-Q30""}, ""No"": {""nextQuestion"": ""C-Q31""}}";;37;True;
90a39826-3ed2-453e-a7f7-a77d97e97bb9;C-Q30;Conversion;Are there duplicate or overlapping data scenarios?;Data deduplication.;Data cleansing needed.;2;"[""Yes"", ""No""]";"{""Yes"": {""finalAnswer"": ""Data Deduplication Required - Level C""}, ""No"": {""nextQuestion"": ""C-Q31""}}";;38;True;
f5b0404a-6f4e-4c7d-a0c2-832fac5e216b;C-Q31;Conversion;Is open-to-close period alignment needed?;Fiscal year planning.;Accounting period considerations.;2;"[""Yes"", ""No""]";"{""Yes"": {""nextQuestion"": ""C-Q32""}, ""No"": {""nextQuestion"": ""C-Q33""}}";;39;True;
968e3d25-1372-443e-b545-53afcda17cec;C-Q32;Conversion;Can cutover be timed with accounting close?;Close cycle planning.;Accounting calendar alignment.;2;"[""Yes"", ""No""]";"{""Yes"": {""nextQuestion"": ""C-Q33""}, ""No"": {""finalAnswer"": ""Mid-Period Cutover - Level C""}}";;40;True;
69ca3260-0ff9-4d00-9737-a574e0c07d12;C-Q33;Conversion;Is there supply chain complexity requiring special handling?;Supply chain data.;Bill of materials and configurations.;2;"[""Yes"", ""No""]";"{""Yes"": {""finalAnswer"": ""Supply Chain Migration - Level C""}, ""No"": {""finalAnswer"": ""Standard Data Conversion - Level A""}}";;41;True;
